"annotation_id","annotator","created_at","duygu_label","id","label","lead_time","text","updated_at"
5512,"1","2024-08-05T09:12:16.177737Z","[{""start"":105,""end"":113,""text"":""turkcell"",""labels"":[""neutral""]}]",10217,"[{""start"":105,""end"":113,""text"":""turkcell"",""labels"":[""Entity""]}]",6.228,"700 milyon fosil bir tane evrim delil değil o twitter gumroad contact ters işçi parti cebrail acar tadil turkcell serap haluk melih 2 alperen berber taxi kefir starter pençe kilit operasyon alt ayşe banu alkan ayşe üsküdar esenyurt","2024-08-05T09:12:16.177737Z"
5513,"1","2024-08-05T09:12:18.115964Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""neutral""]}]",10218,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]}]",1.68,"turkcell olan","2024-08-05T09:12:18.115964Z"
5514,"1","2024-08-05T09:12:23.828209Z","[{""start"":0,""end"":8,""text"":""vodafone"",""labels"":[""positive""]},{""start"":28,""end"":36,""text"":""turkcell"",""labels"":[""negative""]}]",10219,"[{""start"":0,""end"":8,""text"":""vodafone"",""labels"":[""Entity""]},{""start"":28,""end"":36,""text"":""turkcell"",""labels"":[""Entity""]}]",5.401,"vodafone 18gb 20 gün kullan turkcell 40gb bir ay gitmiyordu ak","2024-08-05T09:12:23.828209Z"
5515,"1","2024-08-05T09:12:28.202899Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""negative""]},{""start"":47,""end"":54,""text"":""bimcell"",""labels"":[""positive""]}]",10220,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":47,""end"":54,""text"":""bimcell"",""labels"":[""Entity""]}]",4.086,"turkcell allah bela ver 2 3 yıl kullan eskiden bimcell kullan iyiydi","2024-08-05T09:12:28.202899Z"
5516,"1","2024-08-05T09:12:30.231210Z","[{""start"":6,""end"":14,""text"":""vodafone"",""labels"":[""neutral""]}]",10221,"[{""start"":6,""end"":14,""text"":""vodafone"",""labels"":[""Entity""]}]",1.784,"silik vodafone yazı","2024-08-05T09:12:30.231210Z"
5517,"1","2024-08-05T09:12:41.155254Z","[{""start"":48,""end"":55,""text"":""telekom"",""labels"":[""negative""]},{""start"":67,""end"":75,""text"":""turkcell"",""labels"":[""negative""]},{""start"":81,""end"":88,""text"":""telekom"",""labels"":[""negative""]},{""start"":130,""end"":138,""text"":""turkcell"",""labels"":[""negative""]}]",10222,"[{""start"":48,""end"":55,""text"":""telekom"",""labels"":[""Entity""]},{""start"":67,""end"":75,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":81,""end"":88,""text"":""telekom"",""labels"":[""Entity""]},{""start"":130,""end"":138,""text"":""turkcell"",""labels"":[""Entity""]}]",10.672,"bir değil eskiden beri böyle denet dusunmuyorum telekom ayrı zulüm turkcell ayrı telekom yıllarca internet üzeri halk soğan cevir turkcell cox yer çek insan mecbur birik si at kosturuyolar","2024-08-05T09:12:41.155254Z"
5518,"1","2024-08-05T09:12:46.009821Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""negative""]}]",10223,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]}]",4.58,"turkcell iyi bahane ol riva çakma 10 gb sat ayar tutturamayacak beceriksiz ol gevşek bırak yüz 10 gb geç halen devam et iş net yerli milli yaptığımız ayar ol 10 gb 10 gb gel demeli ben","2024-08-05T09:12:46.009821Z"
5519,"1","2024-08-05T09:12:53.616129Z","[{""start"":7,""end"":15,""text"":""turkcell"",""labels"":[""negative""]},{""start"":80,""end"":88,""text"":""turkcell"",""labels"":[""negative""]}]",10224,"[{""start"":7,""end"":15,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":80,""end"":88,""text"":""turkcell"",""labels"":[""Entity""]}]",16.266,"cidden turkcell çekim hem il ilçe sıkıntı yaşa acilen baz istasyon destek lazım turkcell","2024-08-05T09:13:03.865872Z"
5520,"1","2024-08-05T09:13:10.450549Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""negative""]}]",10225,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]}]",5.672,"turkcell yıl 2024 ağa ufak yağmur hat git g hak getir yazık değil insan birşey ol iletişim kur internet geç hat komple git 6 saat yoktu gel diğer operatör çalış böyle","2024-08-05T09:13:10.450549Z"
5521,"1","2024-08-05T09:13:23.716669Z","[{""start"":103,""end"":111,""text"":""turkcell"",""labels"":[""negative""]},{""start"":136,""end"":144,""text"":""turkcell"",""labels"":[""negative""]}]",10226,"[{""start"":103,""end"":111,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":136,""end"":144,""text"":""turkcell"",""labels"":[""Entity""]}]",12.992,"rterdogan cuneytozdemir yılmaz ozdill batuhancolak33 herkesicinchp zaferpartisi eczozgurozel umitozdag turkcell halk kazık 2012 fark et turkcell ara şikayet bulun doğru düzgün bir açıklama yapmayıp geçiştir","2024-08-05T09:13:23.716669Z"
5522,"1","2024-08-05T09:13:26.354311Z","[{""start"":20,""end"":28,""text"":""turkcell"",""labels"":[""negative""]}]",10227,"[{""start"":20,""end"":28,""text"":""turkcell"",""labels"":[""Entity""]}]",2.27,"iç aynı şey geçerli turkcell paket ay hızlı tüken kullanmama rağmen","2024-08-05T09:13:26.355300Z"
5523,"1","2024-08-05T09:13:28.666909Z","[{""start"":6,""end"":14,""text"":""turkcell"",""labels"":[""neutral""]}]",10228,"[{""start"":6,""end"":14,""text"":""turkcell"",""labels"":[""Entity""]}]",2.064,"tabii turkcell biz ye sor soru","2024-08-05T09:13:28.666909Z"
5524,"1","2024-08-05T09:13:33.139212Z","[{""start"":42,""end"":50,""text"":""turkcell"",""labels"":[""neutral""]}]",10229,"[{""start"":42,""end"":50,""text"":""turkcell"",""labels"":[""Entity""]}]",2.502,"istanbul asbayraklarıas köpek ayşe arapça turkcell yol bülent arınç uefamafia kadın al bile","2024-08-05T09:13:33.139212Z"
5525,"1","2024-08-05T09:13:42.562697Z","[{""start"":67,""end"":75,""text"":""turkcell"",""labels"":[""negative""]}]",10230,"[{""start"":67,""end"":75,""text"":""turkcell"",""labels"":[""Entity""]}]",9.161,"eskiden ol çoktan test video gel si konu muhattabina sor tercih et turkcell aaa yanlış hesapliyormusuz de falan bekle belli bir konum gelen teknoloji editör etki sutluyu karismamayi tercih et geri","2024-08-05T09:13:42.562697Z"
5526,"1","2024-08-05T09:13:46.492267Z","[{""start"":6,""end"":14,""text"":""turkcell"",""labels"":[""neutral""]},{""start"":33,""end"":41,""text"":""turkcell"",""labels"":[""neutral""]}]",10231,"[{""start"":6,""end"":14,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":33,""end"":41,""text"":""turkcell"",""labels"":[""Entity""]}]",3.652,"tabii turkcell payda kes cukkala turkcell böyle tanı","2024-08-05T09:13:46.492267Z"
5527,"1","2024-08-05T09:13:50.150273Z","[{""start"":117,""end"":125,""text"":""turkcell"",""labels"":[""neutral""]}]",10232,"[{""start"":117,""end"":125,""text"":""turkcell"",""labels"":[""Entity""]}]",3.375,"sokak başıboş köpek olmaz gerçek hayvanseverler biz biz köpek köpek üzeri para kazanmıyoruz yüzdeyüzmüzik picemiyeti turkcell cebrail acar terrier","2024-08-05T09:13:50.150273Z"
5528,"1","2024-08-05T09:13:57.513992Z","[{""start"":43,""end"":51,""text"":""turkcell"",""labels"":[""neutral""]},{""start"":216,""end"":224,""text"":""vodafone"",""labels"":[""neutral""]}]",10233,"[{""start"":43,""end"":51,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":216,""end"":224,""text"":""vodafone"",""labels"":[""Entity""]}]",7.081,"sevgi mesaj oyun boz korkma çapraz melih 2 turkcell haluk kahverengi 15 temmuz tadil yap bir bozkurt dünya gör kpss ceza serkan dikme kadın serap hande sinem ndombele banu alkan alt bülent arınç serap martin terrier vodafone u20 avrupa şampiyona","2024-08-05T09:13:57.513992Z"
5529,"1","2024-08-05T09:14:00.045883Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""negative""]}]",10234,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]}]",2.285,"turkcell rezalet operatör kullanmayın kesinlikle","2024-08-05T09:14:00.045883Z"
5530,"1","2024-08-05T09:14:15.916405Z","[{""start"":158,""end"":166,""text"":""turkcell"",""labels"":[""negative""]},{""start"":48,""end"":54,""text"":""türkel"",""labels"":[""negative""]}]",10235,"[{""start"":158,""end"":166,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":48,""end"":54,""text"":""türkel"",""labels"":[""Entity""]}]",15.547,"52 gün paket bit pahalı tarife yok mu onuda geç türkel gece sene all çek 9 ay ev sekmemeye başla kalite düşür fiyat at ad ba türk olan firmaya hiç yakışmıyor turkcell","2024-08-05T09:14:15.916405Z"
5531,"1","2024-08-05T09:14:30.285843Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""neutral""]}]",10236,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]}]",14.109,"turkcell upload say bulgur o upload saymıyordur","2024-08-05T09:14:30.285843Z"
5532,"1","2024-08-05T09:14:33.885851Z","[{""start"":4,""end"":12,""text"":""turkcell"",""labels"":[""negative""]}]",10237,"[{""start"":4,""end"":12,""text"":""turkcell"",""labels"":[""Entity""]}]",3.364,"yüz turkcell abone sonlandiriyorum ay şükür kontrat bit kurtul","2024-08-05T09:14:33.885851Z"
5533,"1","2024-08-05T09:14:40.393048Z","[{""start"":4,""end"":12,""text"":""turkcell"",""labels"":[""negative""]},{""start"":74,""end"":82,""text"":""vodafone"",""labels"":[""positive""]}]",10238,"[{""start"":4,""end"":12,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":74,""end"":82,""text"":""vodafone"",""labels"":[""Entity""]}]",6.256,"ben turkcell kullan 100gb paketli anlam veremediğim bir şekil çabucak bit vodafone geç oh beeeeee çek","2024-08-05T09:14:40.393048Z"
5535,"1","2024-08-05T09:15:04.804331Z","[{""start"":0,""end"":8,""text"":""vodafone"",""labels"":[""neutral""]},{""start"":9,""end"":17,""text"":""turkcell"",""labels"":[""negative""]}]",10240,"[{""start"":0,""end"":8,""text"":""vodafone"",""labels"":[""Entity""]},{""start"":9,""end"":17,""text"":""turkcell"",""labels"":[""Entity""]}]",7.392,"vodafone turkcell geç aynı gb derin hızlıca bit şahit ol şüphelen kıyaslama test çoğal lazım","2024-08-05T09:15:04.804331Z"
5536,"1","2024-08-05T09:15:09.664946Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""negative""]}]",10241,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]}]",4.6,"turkcell yalanlamaya kalkış aynı deney aynı cihaz üzeri riva hat dene sonuç paylaş şikayet et tat yenmez","2024-08-05T09:15:09.664946Z"
5537,"1","2024-08-05T09:15:14.084413Z","[{""start"":95,""end"":103,""text"":""turkcell"",""labels"":[""negative""]}]",10242,"[{""start"":95,""end"":103,""text"":""turkcell"",""labels"":[""Entity""]}]",4.175,"ben önce 20 gb al yetmedi artır artır bir türlü yetmedi 80 gb yüksel yine yetmedi ben bir oyun turkcell","2024-08-05T09:15:14.084413Z"
5538,"1","2024-08-05T09:15:20.123414Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""negative""]},{""start"":16,""end"":30,""text"":""turkcellhizmet"",""labels"":[""negative""]}]",10243,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":16,""end"":30,""text"":""turkcellhizmet"",""labels"":[""Entity""]}]",5.779,"turkcell hat al turkcellhizmet bilgi ver de mesaj kutu sapma tut hani suçlamaya tık yok","2024-08-05T09:15:20.123414Z"
5539,"1","2024-08-05T09:15:23.549640Z","[{""start"":6,""end"":14,""text"":""turkcell"",""labels"":[""negative""]},{""start"":31,""end"":39,""text"":""turkcell"",""labels"":[""negative""]}]",10244,"[{""start"":6,""end"":14,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":31,""end"":39,""text"":""turkcell"",""labels"":[""Entity""]}]",3.144,"ensar turkcell yanyana gör yan turkcell le temas yok","2024-08-05T09:15:23.549640Z"
5540,"1","2024-08-05T09:15:35.864541Z","[{""start"":184,""end"":192,""text"":""turkcell"",""labels"":[""negative""]}]",10245,"[{""start"":184,""end"":192,""text"":""turkcell"",""labels"":[""Entity""]}]",12.089,"sadece değil zamanında mobil veri kap ol hal 300byte veri kullan de takır takır 3 5 lira çek çek kontör bitir bil mi yi aradığım böyle bir sorun yap de imkansız deyip kes at gün bugün turkcell kullanmam","2024-08-05T09:15:35.864541Z"
5541,"1","2024-08-05T09:15:49.136313Z","[{""start"":48,""end"":55,""text"":""telekom"",""labels"":[""negative""]},{""start"":89,""end"":97,""text"":""vodafone"",""labels"":[""positive""]},{""start"":69,""end"":77,""text"":""vodafone"",""labels"":[""positive""]}]",10246,"[{""start"":48,""end"":55,""text"":""telekom"",""labels"":[""Entity""]},{""start"":89,""end"":97,""text"":""vodafone"",""labels"":[""Entity""]},{""start"":69,""end"":77,""text"":""vodafone"",""labels"":[""Entity""]}]",12.955,"yürek yet noter huzur test edi gör sadece değil telekom çabuk bit eş vodafone kullan gör vodafone hep uzun kullanım sağla aynı gb paket","2024-08-05T09:15:49.136313Z"
5542,"1","2024-08-05T09:15:52.156260Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""neutral""]}]",10247,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]}]",2.739,"turkcell ortalama yetişkin fatura demek böyle öde foto bakım öde zannet","2024-08-05T09:15:52.156260Z"
5543,"1","2024-08-05T09:16:03.714351Z","[{""start"":0,""end"":8,""text"":""türkcell"",""labels"":[""negative""]},{""start"":77,""end"":85,""text"":""vodafone"",""labels"":[""positive""]}]",10248,"[{""start"":0,""end"":8,""text"":""türkcell"",""labels"":[""Entity""]},{""start"":77,""end"":85,""text"":""vodafone"",""labels"":[""Entity""]}]",11.345,"türkcell hattı kullan ay ek paket yap zorunda kal tarife süre bit uygun olan vodafone geç geç geç ek paket yapmadım","2024-08-05T09:16:03.714351Z"
5544,"1","2024-08-05T09:16:09.357421Z","[{""start"":9,""end"":17,""text"":""vodafone"",""labels"":[""negative""]}]",10249,"[{""start"":9,""end"":17,""text"":""vodafone"",""labels"":[""Entity""]}]",5.352,"teşekkür vodafone sınırsız internet 588 tl","2024-08-05T09:16:09.357421Z"
5545,"1","2024-08-05T09:16:28.230530Z","[{""start"":22,""end"":30,""text"":""turkcell"",""labels"":[""neutral""]},{""start"":64,""end"":72,""text"":""türkcell"",""labels"":[""neutral""]}]",10250,"[{""start"":22,""end"":30,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":64,""end"":72,""text"":""türkcell"",""labels"":[""Entity""]}]",18.607,"türkiye herşey mümkün turkcell bir parça ol şaşırmam ara 17 yıl türkcell kuş","2024-08-05T09:16:28.230530Z"
5546,"1","2024-08-05T09:16:31.097288Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""negative""]}]",10251,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]}]",2.596,"turkcell ülke büyük firmaları aynı zamanda büyük hırsız maalesef devlet bu vergi borç sil başka bir şey yapmıyor","2024-08-05T09:16:31.097288Z"
5547,"1","2024-08-05T09:16:35.828717Z","[{""start"":27,""end"":35,""text"":""turkcell"",""labels"":[""positive""]}]",10252,"[{""start"":27,""end"":35,""text"":""turkcell"",""labels"":[""Entity""]}]",4.49,"güzel deney hoca el sağlık turkcell fiyat art performansbir firma","2024-08-05T09:16:35.829720Z"
5548,"1","2024-08-05T09:16:53.518717Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""negative""]},{""start"":82,""end"":90,""text"":""turkcell"",""labels"":[""negative""]},{""start"":168,""end"":176,""text"":""turkcell"",""labels"":[""negative""]}]",10253,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":82,""end"":90,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":168,""end"":176,""text"":""turkcell"",""labels"":[""Entity""]}]",17.405,"turkcell demek üçkağıt demek olan demek maddi hasar demek inşallah 3 hattimida ay turkcell cikaracam internet gittiği belli değil üçkağıt yapı ek paket zorlayan sistem turkcell","2024-08-05T09:16:53.518717Z"
5549,"1","2024-08-05T09:17:01.432662Z","[{""start"":0,""end"":12,""text"":""türk telekom"",""labels"":[""positive""]},{""start"":27,""end"":35,""text"":""turkcell"",""labels"":[""negative""]},{""start"":44,""end"":55,""text"":""turktelekom"",""labels"":[""positive""]}]",10254,"[{""start"":0,""end"":12,""text"":""türk telekom"",""labels"":[""Entity""]},{""start"":27,""end"":35,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":44,""end"":55,""text"":""turktelekom"",""labels"":[""Entity""]}]",7.637,"türk telekom ek paket ucuz turkcell yol val turktelekom taşı iptal bedel falan umur değil","2024-08-05T09:17:01.432662Z"
5550,"1","2024-08-05T09:17:10.650086Z","[{""start"":78,""end"":86,""text"":""turkcell"",""labels"":[""negative""]}]",10255,"[{""start"":78,""end"":86,""text"":""turkcell"",""labels"":[""Entity""]}]",8.985,"aynı olay ben yaşa yurtdışı aylık 15 gb internet paket bitiremez iken türkiye turkcell 10 15 gün 15 gb paket bit herkes aynı şey yaşaması san orta bir sorun","2024-08-05T09:17:10.650086Z"
5551,"1","2024-08-05T09:17:44.448252Z","[{""start"":5,""end"":13,""text"":""turkcell"",""labels"":[""negative""]},{""start"":50,""end"":69,""text"":""farklı bir operatör"",""labels"":[""neutral""]},{""start"":70,""end"":78,""text"":""turkcell"",""labels"":[""negative""]}]",10256,"[{""start"":5,""end"":13,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":50,""end"":69,""text"":""farklı bir operatör"",""labels"":[""Entity""]},{""start"":70,""end"":78,""text"":""turkcell"",""labels"":[""Entity""]}]",33.547,"konu turkcell bir alt karış yemin et kanıtlayamam farklı bir operatör turkcell geç aynı tür kullanım internet hızlı tüken gör reva görülen maalesef","2024-08-05T09:17:44.448252Z"
5552,"1","2024-08-05T09:17:48.453893Z","[{""start"":122,""end"":130,""text"":""turkcell"",""labels"":[""neutral""]}]",10257,"[{""start"":122,""end"":130,""text"":""turkcell"",""labels"":[""Entity""]}]",3.709,"isabet el kas israil apache helikopter iş böyle vur görüntü lağalibe illallah kassamtugayları sondakika Hamas elen israil turkcell perşembe pençe kilit operasyon gazze aksa","2024-08-05T09:17:48.453893Z"
5553,"1","2024-08-05T09:17:53.980644Z","[{""start"":40,""end"":48,""text"":""turkcell"",""labels"":[""neutral""]}]",10258,"[{""start"":40,""end"":48,""text"":""turkcell"",""labels"":[""Entity""]}]",5.297,"banu alkan asbayraklarıas esenyurt ayşe turkcell acun elen tadil melih 2 uefamafia al bile ömkgeriçekilsin rebi sılatürkoğlu ayşe ateş dominguez semih martin terrier german israil 2000 euro beylikdüzü yap bir bozkurt dünya gör","2024-08-05T09:17:53.980644Z"
5554,"1","2024-08-05T09:18:02.796019Z","[{""start"":0,""end"":11,""text"":""turktelekom"",""labels"":[""negative""]},{""start"":99,""end"":111,""text"":""türk telekom"",""labels"":[""negative""]}]",10259,"[{""start"":0,""end"":11,""text"":""turktelekom"",""labels"":[""Entity""]},{""start"":99,""end"":111,""text"":""türk telekom"",""labels"":[""Entity""]}]",8.56,"turktelekom sürekli tarife değiş bit mesaj yağmur tut tarife değiştiri 800tl kitleyen koca yürekli türk telekom tarife değiş ses at tabut bitim 12 ay sadece 1 ay kal 800tl gir demiyor sadece ses bomba tut","2024-08-05T09:18:02.796019Z"
5555,"1","2024-08-05T09:18:04.624973Z","[{""start"":5,""end"":13,""text"":""turkcell"",""labels"":[""neutral""]}]",10260,"[{""start"":5,""end"":13,""text"":""turkcell"",""labels"":[""Entity""]}]",1.564,"olan turkcell","2024-08-05T09:18:04.624973Z"
5556,"1","2024-08-05T09:18:09.605888Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""negative""]},{""start"":9,""end"":23,""text"":""turkcellhizmet"",""labels"":[""negative""]}]",10261,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":9,""end"":23,""text"":""turkcellhizmet"",""labels"":[""Entity""]}]",4.7,"turkcell turkcellhizmet ayrıca istanbul göbek çekmiyor rezalet fatura gün gel şaşmaz","2024-08-05T09:18:09.605888Z"
5557,"1","2024-08-05T09:18:32.899001Z","[{""start"":96,""end"":104,""text"":""vodafone"",""labels"":[""neutral""]},{""start"":110,""end"":122,""text"":""türk telekom"",""labels"":[""neutral""]},{""start"":133,""end"":141,""text"":""vodafone"",""labels"":[""neutral""]},{""start"":151,""end"":159,""text"":""turkcell"",""labels"":[""neutral""]},{""start"":175,""end"":177,""text"":""tt"",""labels"":[""neutral""]}]",10262,"[{""start"":96,""end"":104,""text"":""vodafone"",""labels"":[""Entity""]},{""start"":110,""end"":122,""text"":""türk telekom"",""labels"":[""Entity""]},{""start"":133,""end"":141,""text"":""vodafone"",""labels"":[""Entity""]},{""start"":151,""end"":159,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":175,""end"":177,""text"":""tt"",""labels"":[""Entity""]}]",23.049,"teknik ol durum mümkün operatör boş veri paket gönder al telefon veri ölçüm parametre kan durum vodafone dada türk telekom ara iyisi vodafone aylık 20 turkcell dede 30 kullan tt 10 gb yet","2024-08-05T09:18:32.899001Z"
5558,"1","2024-08-05T09:18:39.746666Z","[{""start"":104,""end"":112,""text"":""turkcell"",""labels"":[""negative""]}]",10263,"[{""start"":104,""end"":112,""text"":""turkcell"",""labels"":[""Entity""]}]",6.518,"haber sayfa falan paylaş hani dolaşım açıkken düşük veri mod ol alet arkaplan kontrol yapmıyordur falan turkcell bir firma gerçekten ev bey adam yarım paket ver ehgehehe falan de bir ton it nerd var","2024-08-05T09:18:39.746666Z"
5559,"1","2024-08-05T09:18:41.859466Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""neutral""]}]",10264,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]}]",1.672,"turkcell grup ayır","2024-08-05T09:18:41.859466Z"
5560,"1","2024-08-05T09:18:52.673161Z","[{""start"":110,""end"":118,""text"":""turkcell"",""labels"":[""neutral""]}]",10265,"[{""start"":110,""end"":118,""text"":""turkcell"",""labels"":[""Entity""]}]",7.075,"masum insan zulüm gör 2000 euro al bile yap bir bozkurt dünya gör puma martin terrier bruno fernandez melih 2 turkcell turkishness ayşe serkan dikme ndombele bursa kadın yağız sabuncuoğlu nagehan beyaz banu alkan vatandaş üsküdar","2024-08-05T09:18:52.673161Z"
5561,"1","2024-08-05T09:19:00.889162Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""negative""]},{""start"":23,""end"":31,""text"":""vodafone"",""labels"":[""neutral""]}]",10266,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":23,""end"":31,""text"":""vodafone"",""labels"":[""Entity""]}]",7.915,"turkcell birşey ol ben vodafone geç yüz","2024-08-05T09:19:00.889162Z"
5562,"1","2024-08-05T09:19:26.987938Z","[{""start"":106,""end"":114,""text"":""turkcell"",""labels"":[""neutral""]}]",10267,"[{""start"":106,""end"":114,""text"":""turkcell"",""labels"":[""Entity""]}]",25.735,"mastercheftürkiye hayırlı cuma egemen bağış halkımızbilsinki tabanmaaşıbekliyoruz cebrail acar işçi parti turkcell melih 2 serap pençe kilit operasyon tadil ayşe ateş şehit allah tan rennes dominguez haluk levent alt ceza bozkurt al bile u20 avrupa","2024-08-05T09:19:26.987938Z"
5563,"1","2024-08-05T09:19:37.110840Z","[{""start"":8,""end"":20,""text"":""türk telekom"",""labels"":[""positive""]}]",10268,"[{""start"":8,""end"":20,""text"":""türk telekom"",""labels"":[""Entity""]}]",9.858,"arkadaş türk telekom al 12 gb genelde bitmiyor deli para dön kent para çeyrek sınırsız çek","2024-08-05T09:19:37.110840Z"
5564,"1","2024-08-05T09:19:45.357256Z","[{""start"":14,""end"":24,""text"":""vodafonetr"",""labels"":[""negative""]},{""start"":174,""end"":182,""text"":""vodafone"",""labels"":[""negative""]}]",10269,"[{""start"":14,""end"":24,""text"":""vodafonetr"",""labels"":[""Entity""]},{""start"":174,""end"":182,""text"":""vodafone"",""labels"":[""Entity""]}]",7.951,"2 5 yıl evvel vodafonetr uygulamadan olan ankara dayı teslimat konu karatay herşey kabak orta pandemi yol yasak zamanı kargo satınalma mscı fatura öde farket netice dava sür vodafone iç hırsız","2024-08-05T09:19:45.357256Z"
5565,"1","2024-08-05T09:19:47.878361Z","[{""start"":12,""end"":20,""text"":""turkcell"",""labels"":[""negative""]}]",10270,"[{""start"":12,""end"":20,""text"":""turkcell"",""labels"":[""Entity""]}]",2.27,"yavaş yavaş turkcell hat kapa","2024-08-05T09:19:47.879362Z"
5566,"1","2024-08-05T09:19:49.704250Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""negative""]}]",10271,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]}]",1.555,"turkcell kazıkla","2024-08-05T09:19:49.704250Z"
5567,"1","2024-08-05T09:20:00.961684Z","[{""start"":8,""end"":20,""text"":""türk telekom"",""labels"":[""negative""]}]",10272,"[{""start"":8,""end"":20,""text"":""türk telekom"",""labels"":[""Entity""]}]",11.006,"aynı şe türk telekom yapı ek paket al zorunda bırak","2024-08-05T09:20:00.961684Z"
5568,"1","2024-08-05T09:20:12.133328Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""negative""]},{""start"":46,""end"":60,""text"":""başka operatör"",""labels"":[""neutral""]}]",10273,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":46,""end"":60,""text"":""başka operatör"",""labels"":[""Entity""]}]",10.875,"turkcell 1 gb internet ver hediye bir arkadaş başka operatör 1 gb al aynı an aynı marka telefon maç aç arkadaş 1 gb benimkinden 2 kat git şüphelendiğimiz yap haklı çık","2024-08-05T09:20:12.133328Z"
5569,"1","2024-08-05T09:20:23.300583Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""negative""]}]",10274,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]}]",10.914,"turkcell konu bilgi al iste sebep ne konu şikayet kapsamlı bir açıklama yapılması gerek","2024-08-05T09:20:23.300583Z"
5570,"1","2024-08-05T09:20:26.437990Z","[{""start"":46,""end"":54,""text"":""turkcell"",""labels"":[""negative""]}]",10275,"[{""start"":46,""end"":54,""text"":""turkcell"",""labels"":[""Entity""]}]",2.863,"yurtdışı standart kullanım iki kat fark sömür turkcell","2024-08-05T09:20:26.437990Z"
5571,"1","2024-08-05T09:20:32.389926Z","[{""start"":120,""end"":132,""text"":""türk telekom"",""labels"":[""negative""]}]",10276,"[{""start"":120,""end"":132,""text"":""türk telekom"",""labels"":[""Entity""]}]",5.714,"rusya yaşa mtv hattı kullan 30 gb paket yoğun kullan sosyal medya youtube 30 gb bir türlü bitmedi ay son 3 gb filan kal türk telekom 60 gb ay orta ol 10 gb kal türkiye bir soygun","2024-08-05T09:20:32.389926Z"
5572,"1","2024-08-05T09:20:41.324343Z","[{""start"":96,""end"":104,""text"":""turkcell"",""labels"":[""negative""]},{""start"":123,""end"":131,""text"":""turkcell"",""labels"":[""negative""]}]",10277,"[{""start"":96,""end"":104,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":123,""end"":131,""text"":""turkcell"",""labels"":[""Entity""]}]",8.667,"yıl ol 2024 fiber internet kullaniliyor sözdeeee alt yani yok ev net baglatamiyoruz superyardim turkcell ben bir çözüm bul turkcell hayiryeterince işlek etraf dolu olan bir cadde olmaz o soru işaret","2024-08-05T09:20:41.324343Z"
